ISO3,year,value
AGO,2016,6060695.651787665
AGO,2017,6256048.459422005
AGO,2018,6468451.996041508
AGO,2019,6673670.946985736
ARG,1991,47207.34475538052
ARG,1992,56674.14485011216
ARG,1993,65151.90726261576
ARG,1994,66445.46822812081
ARG,1995,92580.756746619
ARG,1996,115735.1696771688
ARG,1997,124580.74586871116
ARG,1998,120616.29241294348
ARG,1999,118930.655607171
ARG,2000,109303.14617336332
ARG,2001,137064.60359265262
ARG,2002,162625.16235293678
ARG,2003,237711.70792494205
ARG,2004,260626.515
ARG,2005,224272.31491883023
ARG,2006,187241.26244039903
ARG,2007,199977.92729275863
ARG,2008,214548.8965819555
ARG,2009,224203.0504632991
ARG,2010,231418.7361378299
ARG,2011,118764.31740203049
ARG,2012,116385.70033859434
ARG,2013,117374.37094656748
ARG,2014,104545.69628099696
ARG,2015,50339.08946388111
ARG,2016,25604.96151519375
ARG,2017,12020.76339965394
ARG,2018,20551.68320551683
ARG,2019,12526.22439122959
ARM,1991,610566.8079855749
ARM,1992,605020.7251197167
ARM,1993,591771.4911135167
ARM,1994,575283.6267643188
ARM,1995,558652.4355944535
ARM,1996,547227.7178902703
ARM,1997,539209.9201739769
ARM,1998,531720.7379865889
ARM,1999,525177.2921431239
ARM,2000,517910.825189545
ARM,2001,509532.8224954968
ARM,2002,499235.2520724368
ARM,2003,487050.137773773
ARM,2004,478191.0856799375
ARM,2005,469180.1540028782
ARM,2006,457233.002770572
ARM,2007,447644.084549937
ARM,2008,462620.5826986336
ARM,2009,491801.8564745096
ARM,2010,503426.9700455105
ARM,2011,520084.5605414388
ARM,2012,501224.825
ARM,2013,491593.983469
ARM,2014,467634.570569946
ARM,2015,469693.6494288801
ARM,2016,438410.7640366519
ARM,2017,406925.1433476315
ARM,2018,321118.5243947159
ARM,2019,298323.1650727396
AUS,1991,457951.8722487965
AUS,1992,435216.4399606608
AUS,1993,442984.1309366812
AUS,1994,432280.45838094753
AUS,1995,431437.082954348
AUS,1996,443078.8304064172
AUS,1997,452828.0255894725
AUS,1998,452198.1801425097
AUS,1999,464239.8428033964
AUS,2000,466691.378667622
AUS,2001,465028.8475
AUS,2002,435690.2621398833
AUS,2003,395953.9005089603
AUS,2004,383264.76642477216
AUS,2005,377972.7403759975
AUS,2006,368383.98019062215
AUS,2007,364323.77824768267
AUS,2008,372940.60637775983
AUS,2009,371579.9773857646
AUS,2010,377978.3813234022
AUS,2011,334755.5932465868
AUS,2012,336896.94622462365
AUS,2013,319840.57328327216
AUS,2014,345830.9620714691
AUS,2015,332258.21641481493
AUS,2016,333841.72167406185
AUS,2017,337695.16366113775
AUS,2018,347245.7720908322
AUS,2019,345602.04030495434
AUT,1991,281440.4961967227
AUT,1992,281688.61198576086
AUT,1993,276540.60149005224
AUT,1994,275600.2966889364
AUT,1995,283463.465908707
AUT,1996,284876.2239052878
AUT,1997,263492.5423754715
AUT,1998,250436.3058633411
AUT,1999,242232.61793875115
AUT,2000,235876.3789466756
AUT,2001,225818.54598456848
AUT,2002,228856.0410986165
AUT,2003,219564.07
AUT,2004,190666.89269660297
AUT,2005,211724.93693666533
AUT,2006,213516.10466885683
AUT,2007,230188.2495413256
AUT,2008,221015.0775
AUT,2009,226470.1729219677
AUT,2010,222816.1237251464
AUT,2011,212678.75965398565
AUT,2012,203686.13491409904
AUT,2013,201241.57846062005
AUT,2014,213575.9451514708
AUT,2015,202075.78956775137
AUT,2016,197377.63518945384
AUT,2017,179467.06865961663
AUT,2018,169784.7623226914
AUT,2019,169167.9489749845
AZE,1991,1439237.4210199397
AZE,1992,1520496.515492285
AZE,1993,1589878.718472062
AZE,1994,1689586.3284285683
AZE,1995,1777409.5406237587
AZE,1996,1799958.2619720593
AZE,1997,1796686.9193938212
AZE,1998,1780222.117014921
AZE,1999,1796955.260885503
AZE,2000,1753105.2505829567
AZE,2001,1700327.9623466642
AZE,2002,1702870.3369524148
AZE,2003,1683924.0133493445
AZE,2004,1663266.7455001862
AZE,2005,1664984.1540732174
AZE,2006,1676089.8132919525
AZE,2007,1650275.352465388
AZE,2008,1720824.0932199194
AZE,2009,1695299.6576142004
AZE,2010,1724418.7981510423
AZE,2011,1725181.0103313522
AZE,2012,1742187.556798057
AZE,2013,1744590.699053265
AZE,2014,1760718.225
AZE,2015,1772951.8077442406
AZE,2016,1805943.925854364
AZE,2017,1829753.871484222
AZE,2018,1846043.2898690328
AZE,2019,1837251.0
BHS,1991,6791.7675
BHS,1992,7014.577499999999
BHS,1993,7507.7730522519005
BHS,1994,7676.01065685564
BHS,1995,6271.300221085
BHS,1996,7340.349999999999
BHS,1997,5736.230271532339
BHS,1998,5373.43655585562
BHS,1999,6249.3616256491
BHS,2000,6486.073411468079
BHS,2001,6780.857691632411
BHS,2002,6122.53886271064
BHS,2003,5053.74
BHS,2004,7612.46740443692
BHS,2005,6118.4935175315
BHS,2006,4492.15
BHS,2007,4246.8655952072095
BHS,2008,5501.48532580188
BHS,2009,5516.98581838068
BHS,2010,5295.0690742482
BHS,2011,5276.945189173501
BHS,2012,5322.1367684261
BHS,2013,5324.37166119342
BHS,2014,5259.1539211211
BHS,2015,5248.07412259845
BHS,2016,5216.05584984468
BHS,2017,5190.40103069936
BHS,2018,5110.040777389199
BHS,2019,5048.538110149921
BHR,1991,5399.800348883379
BHR,1992,5379.1918023032
BHR,1993,5343.2288238537
BHR,1994,5306.1730603496
BHR,1995,5282.931876302079
BHR,1996,5201.194076565799
BHR,1997,5100.9663864336
BHR,1998,5041.78186555248
BHR,1999,5009.465684461919
BHR,2000,5040.04042669032
BHR,2001,5116.237669454999
BHR,2002,5316.76233354047
BHR,2003,5566.99300982503
BHR,2004,5826.994063623541
BHR,2005,6120.40060880712
BHR,2006,6471.942709353621
BHR,2007,6901.815255659799
BHR,2008,7247.18208063264
BHR,2009,7618.2209064429
BHR,2010,7712.59350707547
BHR,2011,7923.62443988954
BHR,2012,8061.574844066019
BHR,2013,8145.3195466014095
BHR,2014,8189.81312607588
BHR,2015,8401.16913449098
BHR,2016,8506.5236891847
BHR,2017,8781.737813052101
BHR,2018,8993.10306886596
BHR,2019,9227.61338036678
BGD,1991,24733055.217354994
BGD,1992,25253484.868781287
BGD,1993,25728990.43387764
BGD,1994,26175258.07646418
BGD,1995,26516803.64666359
BGD,1996,26713459.88894492
BGD,1997,27602314.795596235
BGD,1998,28450087.998731315
BGD,1999,29285847.43476133
BGD,2000,30069459.69282957
BGD,2001,29694319.313872468
BGD,2002,29244421.8749777
BGD,2003,28625839.59366121
BGD,2004,27835274.29840868
BGD,2005,26826838.653587915
BGD,2006,25676523.496488605
BGD,2007,25998922.48168647
BGD,2008,26338568.27809067
BGD,2009,26701390.35682872
BGD,2010,27028642.3463937
BGD,2011,27091384.08419168
BGD,2012,27125985.20571589
BGD,2013,27170371.454964794
BGD,2014,27217784.188414108
BGD,2015,27202234.467558857
BGD,2016,27176764.92464175
BGD,2017,27389697.63982663
BGD,2018,27117807.558349177
BGD,2019,26871349.17278261
BRB,1991,7449.295174359309
BRB,1992,8584.05568497615
BRB,1993,7763.53912040976
BRB,1994,7510.19841938205
BRB,1995,6669.396607392419
BRB,1996,7534.993272833989
BRB,1997,6945.539890712
BRB,1998,6410.07248229147
BRB,1999,6240.83681746457
BRB,2000,6137.22242756672
BRB,2001,6144.599720567
BRB,2002,5953.46514400206
BRB,2003,6763.118315461021
BRB,2004,5132.663929445481
BRB,2005,5322.73277126934
BRB,2006,5476.947440698201
BRB,2007,4581.490884779099
BRB,2008,4241.66835575238
BRB,2009,4491.555687081181
BRB,2010,4332.30626881044
BRB,2011,5012.452170875659
BRB,2012,4218.28855599627
BRB,2013,4179.55175860626
BRB,2014,4088.75844359338
BRB,2015,4403.52205998955
BRB,2016,4429.59643737495
BRB,2017,4281.8363844861
BRB,2018,4193.9100745584
BRB,2019,4119.902147694601
BLR,1991,701288.2606483134
BLR,1992,721607.8809976305
BLR,1993,731699.4232869669
BLR,1994,746770.9907639669
BLR,1995,763611.6042390774
BLR,1996,763193.5992866055
BLR,1997,748703.0880582342
BLR,1998,737036.9170296253
BLR,1999,732015.719235483
BLR,2000,726440.6971150478
BLR,2001,712579.3154704084
BLR,2002,702421.9271881825
BLR,2003,685477.4586483114
BLR,2004,666443.43
BLR,2005,644831.9021826528
BLR,2006,624609.9994076237
BLR,2007,604292.7420796392
BLR,2008,585655.404539303
BLR,2009,574965.3682499413
BLR,2010,554307.2246061938
BLR,2011,539864.5465468065
BLR,2012,526156.3343341077
BLR,2013,517820.1071628038
BLR,2014,505054.3288160393
BLR,2015,495308.2772470224
BLR,2016,496824.4796140162
BLR,2017,545406.1683152174
BLR,2018,575402.6049677351
BLR,2019,553581.777022092
BEL,1846,681000.0
BEL,1856,712000.0
BEL,1866,705000.0
BEL,1880,674000.0
BEL,1890,640000.0
BEL,1900,616000.0
BEL,1910,585000.0
BEL,1920,525000.0
BEL,1930,505000.0
BEL,1947,364000.0
BEL,1961,213000.0
BEL,1970,197477.8225
BEL,1971,184101.572
BEL,1972,172728.0139
BEL,1973,165111.1874
BEL,1974,160353.8201
BEL,1975,155935.2554
BEL,1976,147979.635
BEL,1977,141885.2497
BEL,1978,138862.5693
BEL,1979,138367.4551
BEL,1980,132237.6211
BEL,1981,129056.875
BEL,1982,127686.875
BEL,1983,127287.875
BEL,1984,127051.0
BEL,1985,126152.375
BEL,1991,121139.94
BEL,1992,118224.79687288115
BEL,1993,107841.62927450388
BEL,1994,120313.65217125708
BEL,1995,112426.02961065069
BEL,1996,115426.135
BEL,1997,112202.2616275918
BEL,1998,95319.77322553472
BEL,1999,104381.36648579204
BEL,2000,84253.51744431093
BEL,2001,59443.32038462565
BEL,2002,77870.83374687612
BEL,2003,75360.37367061092
BEL,2004,99123.55629485723
BEL,2005,94165.74544593216
BEL,2006,90374.27322459743
BEL,2007,87838.64946115112
BEL,2008,73876.81071220193
BEL,2009,71341.3643788011
BEL,2010,65982.38517302016
BEL,2011,63269.77566388512
BEL,2012,57359.259591924565
BEL,2013,67416.9686939982
BEL,2014,60797.76204519267
BEL,2015,59016.25779928344
BEL,2016,62566.4625
BEL,2017,58436.08873759399
BEL,2018,50388.5453089752
BEL,2019,47262.00167331958
BLZ,1991,15437.5789634341
BLZ,1992,15652.975451809602
BLZ,1993,15797.7669497417
BLZ,1994,15593.7040116036
BLZ,1995,18930.337235045
BLZ,1996,20904.5654259559
BLZ,1997,22967.589784816497
BLZ,1998,20271.7047727012
BLZ,1999,23434.656411361
BLZ,2000,23282.5916058822
BLZ,2001,23103.2083749192
BLZ,2002,22820.2183466595
BLZ,2003,22427.02
BLZ,2004,22083.1145332699
BLZ,2005,21675.6090126752
BLZ,2006,22296.4904918496
BLZ,2007,22957.272169893604
BLZ,2008,23534.8727665816
BLZ,2009,24222.3083704056
BLZ,2010,24857.005702826496
BLZ,2011,25574.6944521936
BLZ,2012,26214.3543826024
BLZ,2013,26863.7290611792
BLZ,2014,27650.94
BLZ,2015,28360.8302745096
BLZ,2016,30447.4935305403
BLZ,2017,29327.441134684
BLZ,2018,29552.1537995882
BLZ,2019,30070.4866396684
BEN,1991,1029498.3409456272
BEN,1992,1065121.044065118
BEN,1993,1102780.177116115
BEN,1994,1136171.4908221215
BEN,1995,1173397.9219125672
BEN,1996,1203919.7524137883
BEN,1997,1232191.9655885969
BEN,1998,1262315.915
BEN,1999,1289645.8216078165
BEN,2000,1316373.4772059135
BEN,2001,1341508.74179991
BEN,2002,1368788.6128663812
BEN,2003,1404356.975750995
BEN,2004,1439020.061196155
BEN,2005,1476022.4565216114
BEN,2006,1504913.126697145
BEN,2007,1529845.0558612433
BEN,2008,1556281.0434094744
BEN,2009,1586003.586117271
BEN,2010,1617485.3334221817
BEN,2011,1644903.808008285
BEN,2012,1672795.9358723655
BEN,2013,1693928.843834049
BEN,2014,1717499.8890163323
BEN,2015,1752168.0644542214
BEN,2016,1785333.296997684
BEN,2017,1808791.8102570528
BEN,2018,1828612.296428464
BEN,2019,1846958.059700175
BTN,1991,151744.2321761821
BTN,1992,150750.4030795269
BTN,1993,149398.05543896198
BTN,1994,148294.209463911
BTN,1995,147993.3999655731
BTN,1996,149842.2129324456
BTN,1997,153158.6781389854
BTN,1998,157477.2701570169
BTN,1999,161985.6243908868
BTN,2000,166186.0337639568
BTN,2001,170392.5153063616
BTN,2002,174767.622162959
BTN,2003,179595.01646076769
BTN,2004,184174.6989573792
BTN,2005,188434.6202774679
BTN,2006,191455.217683026
BTN,2007,193972.7754661662
BTN,2008,196487.20583581543
BTN,2009,197553.230034634
BTN,2010,192031.79107032472
BTN,2011,192704.96590172217
BTN,2012,183969.3761761242
BTN,2013,183223.8778878165
BTN,2014,183525.6109566492
BTN,2015,202163.64
BTN,2016,204649.6231633788
BTN,2017,207094.3684854814
BTN,2018,210396.6819885165
BTN,2019,213746.7241250088
BOL,1991,1251513.5680828895
BOL,1992,1277083.6417243872
BOL,1993,1306203.6789137973
BOL,1994,1335415.206020418
BOL,1995,1362357.533359456
BOL,1996,1388221.44343155
BOL,1997,1423629.417216674
BOL,1998,1439735.849125235
BOL,1999,1447411.2990352332
BOL,2000,1444781.812969205
BOL,2001,1687175.4670102564
BOL,2002,1664645.1024454464
BOL,2003,1417504.4185594376
BOL,2004,1457782.8261316165
BOL,2005,1649388.724158718
BOL,2006,1733929.92
BOL,2007,1595744.8383687064
BOL,2008,1417075.954518516
BOL,2009,1396537.0869618
BOL,2010,1422100.5
BOL,2011,1440925.3641998756
BOL,2012,1318561.900151562
BOL,2013,1425071.7977732797
BOL,2014,1580999.8939742288
BOL,2015,1371806.6332176486
BOL,2016,1507475.7085451975
BOL,2017,1613600.0001278778
BOL,2018,1749019.0089551806
BOL,2019,1758725.356980592
BIH,1991,592683.6085156351
BIH,1992,579036.1664112081
BIH,1993,551605.4766523045
BIH,1994,513835.6686422872
BIH,1995,473533.5929472054
BIH,1996,431869.664062935
BIH,1997,406880.1166616956
BIH,1998,384672.266534738
BIH,1999,365017.1086867531
BIH,2000,350361.6869121134
BIH,2001,338582.72454242385
BIH,2002,324517.9945174272
BIH,2003,314744.3635376964
BIH,2004,306165.0072643756
BIH,2005,292536.8535243296
BIH,2006,281563.5540869436
BIH,2007,276775.3946710205
BIH,2008,292735.4754620584
BIH,2009,301328.2107709854
BIH,2010,282577.79590147804
BIH,2011,276430.412598804
BIH,2012,288755.9405563885
BIH,2013,259889.67680576345
BIH,2014,236955.962890136
BIH,2015,238990.6766748692
BIH,2016,241948.4868062016
BIH,2017,223541.159880038
BIH,2018,207582.98382955007
BIH,2019,239976.4789072176
BWA,1991,70893.6463056864
BWA,1992,72567.7541217915
BWA,1993,74944.687682139
BWA,1994,77243.40188157001
BWA,1995,78189.0365784717
BWA,1996,79792.634358612
BWA,1997,97204.56605884287
BWA,1998,117509.038892467
BWA,1999,117596.7150059556
BWA,2000,117510.502583684
BWA,2001,124677.9604004914
BWA,2002,130608.8548552956
BWA,2003,137011.59394486318
BWA,2004,145909.26108722558
BWA,2005,155009.807773898
BWA,2006,163518.4859409234
BWA,2007,174791.27218258238
BWA,2008,186993.49122324592
BWA,2009,199939.200395332
BWA,2010,190880.6138643795
BWA,2011,202871.0283311036
BWA,2012,212228.7555087011
BWA,2013,217320.881799026
BWA,2014,214537.4695548436
BWA,2015,214280.1082818976
BWA,2016,213371.24049346693
BWA,2017,213654.1738047168
BWA,2018,213762.5851149516
BWA,2019,214222.10290932647
BRA,1991,12072926.807426194
BRA,1992,12522080.4525
BRA,1993,12619157.645442998
BRA,1994,12591859.677672522
BRA,1995,12603937.14576307
BRA,1996,11906400.576586671
BRA,1997,12144647.378385216
BRA,1998,11994664.432712628
BRA,1999,12763222.769003049
BRA,2000,12944271.37395528
BRA,2001,13206516.082743565
BRA,2002,13717934.825017946
BRA,2003,14126269.077338569
BRA,2004,14955043.859160963
BRA,2005,14913446.68874817
BRA,2006,14185453.945502438
BRA,2007,13500083.687883506
BRA,2008,12948083.369254263
BRA,2009,12802887.922824584
BRA,2010,12057112.17354322
BRA,2011,11397716.442461569
BRA,2012,11195163.464330431
BRA,2013,11047208.827620564
BRA,2014,10333540.855306298
BRA,2015,10363293.64695825
BRA,2016,10394897.032146832
BRA,2017,9863832.87122216
BRA,2018,9773209.906291684
BRA,2019,9757466.254729576
BRN,1991,2310.87076698756
BRN,1992,2240.74597169584
BRN,1993,2176.7797645356104
BRN,1994,2131.6679340198
BRN,1995,2055.5495248933803
BRN,1996,2014.17642585767
BRN,1997,1985.39275353336
BRN,1998,1926.35527588672
BRN,1999,1922.9450712315304
BRN,2000,1900.89795969762
BRN,2001,1819.5146919490496
BRN,2002,1762.557585657
BRN,2003,1720.49516795156
BRN,2004,1675.68475009779
BRN,2005,1626.87283006178
BRN,2006,1560.258008967
BRN,2007,1473.98940363948
BRN,2008,1441.36974641061
BRN,2009,1371.53863569758
BRN,2010,1318.94879617696
BRN,2011,1266.7914532261602
BRN,2012,1229.1500099125
BRN,2013,1167.85316576982
BRN,2014,1124.08452452548
BRN,2015,1535.2632207468
BRN,2016,2119.3435790164003
BRN,2017,2891.06082976092
BRN,2018,2330.28267469234
BRN,2019,4231.61710416288
BGR,1991,777963.2518287696
BGR,1992,754036.28
BGR,1993,714487.315909876
BGR,1994,673126.4275481373
BGR,1995,629744.29682823
BGR,1996,581591.1021669625
BGR,1997,569720.3905780563
BGR,1998,513772.5192778293
BGR,1999,487706.9770651129
BGR,2000,453696.2694695233
BGR,2001,339956.7746650308
BGR,2002,366190.5379676584
BGR,2003,373140.6611884938
BGR,2004,364647.095
BGR,2005,297987.26140059787
BGR,2006,278943.1138025287
BGR,2007,264903.72346494143
BGR,2008,267193.3766885394
BGR,2009,248250.61245717108
BGR,2010,232987.9830759432
BGR,2011,225955.50759862168
BGR,2012,215232.14350500496
BGR,2013,224284.0862475276
BGR,2014,235567.2722954213
BGR,2015,228707.2594674595
BGR,2016,220346.46
BGR,2017,235358.16398859024
BGR,2018,218945.1546711501
BGR,2019,223583.0817497777
BFA,1991,3557805.382853791
BFA,1992,3624436.5053357175
BFA,1993,3692612.2374298754
BFA,1994,3762639.4872516254
BFA,1995,3802395.815615843
BFA,1996,3820738.923549288
BFA,1997,3839422.662785908
BFA,1998,3852613.965224022
BFA,1999,3857223.7309549246
BFA,2000,3861467.63958319
BFA,2001,3835851.390094413
BFA,2002,3802747.892877942
BFA,2003,3747658.0856649945
BFA,2004,3685763.100383582
BFA,2005,3595385.805082688
BFA,2006,3479186.977713386
BFA,2007,3355571.27736747
BFA,2008,3208369.658506257
BFA,2009,3047526.684949151
BFA,2010,2847189.5124359005
BFA,2011,2629841.5785853304
BFA,2012,2402707.9905831134
BFA,2013,2168533.5306777013
BFA,2014,1931156.292603972
BFA,2015,1954168.9125
BFA,2016,1962627.1325305707
BFA,2017,1962849.506823796
BFA,2018,1959015.938212656
BFA,2019,1958597.746451049
BDI,1991,2370939.68282952
BDI,1992,2379172.41938378
BDI,1993,2388487.162116277
BDI,1994,2395432.053489732
BDI,1995,2402376.1723851254
BDI,1996,2407020.021860765
BDI,1997,2406977.114122631
BDI,1998,2406533.4399894723
BDI,1999,2418640.5794342
BDI,2000,2441969.4801509
BDI,2001,2501456.655876848
BDI,2002,2572780.880358132
BDI,2003,2656303.545655912
BDI,2004,2744664.2076909547
BDI,2005,2836485.63580599
BDI,2006,2925744.065256942
BDI,2007,3020296.299443275
BDI,2008,3116991.186737275
BDI,2009,3213264.8296326576
BDI,2010,3306936.4499318344
BDI,2011,3387217.5675
BDI,2012,3465777.28818437
BDI,2013,3542922.004809316
BDI,2014,3621263.471616332
BDI,2015,3753656.4592204415
BDI,2016,3885250.4666625215
BDI,2017,4022864.968172844
BDI,2018,4159297.575
BDI,2019,4299628.873116013
KHM,1991,3175278.09303736
KHM,1992,3243537.650864023
KHM,1993,3323668.424786031
KHM,1994,3515169.310702939
KHM,1995,3605414.327613832
KHM,1996,3687996.61
KHM,1997,3821180.326771016
KHM,1998,3970265.9875
KHM,1999,4087216.5208908753
KHM,2000,4110904.919978224
KHM,2001,4261923.308067217
KHM,2002,4272767.755
KHM,2003,4272709.823039622
KHM,2004,4181769.38174374
KHM,2005,4196610.413361473
KHM,2006,4203516.553636536
KHM,2007,4199211.87499497
KHM,2008,4333445.791989621
KHM,2009,4462884.881141799
KHM,2010,4661031.581022319
KHM,2011,4736620.019342506
KHM,2012,4430353.916199254
KHM,2013,4079723.0650972654
KHM,2014,3864500.02
KHM,2015,3621880.7764427215
KHM,2016,3344505.503164437
KHM,2017,3457955.243741196
KHM,2018,3341569.673681458
KHM,2019,3217926.2070055283
CMR,1991,3681702.578275051
CMR,1992,3795564.8092267
CMR,1993,3921528.727224895
CMR,1994,4032585.607185475
CMR,1995,4145286.3375256006
CMR,1996,4249850.731894301
CMR,1997,4352162.509950751
CMR,1998,4455187.517906706
CMR,1999,4558453.427648956
CMR,2000,4662425.901274839
CMR,2001,4752790.613999357
CMR,2002,4822735.449999999
CMR,2003,4888576.081829386
CMR,2004,4945131.493560497
CMR,2005,5019728.027272476
CMR,2006,5076867.299102871
CMR,2007,5127886.463144926
CMR,2008,5028879.774999999
CMR,2009,4916428.982184392
CMR,2010,4787142.800000001
CMR,2011,4772401.274194175
CMR,2012,4745399.771254113
CMR,2013,4705413.370655252
CMR,2014,4664374.136461987
CMR,2015,4700637.1876750905
CMR,2016,4749990.208197483
CMR,2017,4806844.379245075
CMR,2018,4868956.955675038
CMR,2019,4936767.975605217
CAN,1991,514454.3053740811
CAN,1992,507671.3020632528
CAN,1993,515094.2908122965
CAN,1994,500195.7553153439
CAN,1995,473373.855776354
CAN,1996,471588.03737821686
CAN,1997,463671.3548595637
CAN,1998,467956.3800650715
CAN,1999,447725.2151180293
CAN,2000,407997.1949238306
CAN,2001,355503.160554292
CAN,2002,359195.8418847509
CAN,2003,365947.4941893418
CAN,2004,354560.4764650252
CAN,2005,375179.0722252752
CAN,2006,377950.1652920525
CAN,2007,365520.84
CAN,2008,360382.0153885435
CAN,2009,364889.7029819002
CAN,2010,342428.9298163262
CAN,2011,341197.04795671056
CAN,2012,336878.92
CAN,2013,346672.18915196985
CAN,2014,334488.4904330774
CAN,2015,322731.0872449785
CAN,2016,314238.62455206364
CAN,2017,306523.2265684596
CAN,2018,303213.8398349922
CAN,2019,313233.94492560305
CPV,1991,34448.5509278592
CPV,1992,34852.520447431
CPV,1993,35340.1769198128
CPV,1994,35546.7475537468
CPV,1995,35699.223724413605
CPV,1996,35664.0969964968
CPV,1997,35532.3389645596
CPV,1998,35194.6949062995
CPV,1999,34780.3180701636
CPV,2000,34094.31245218439
CPV,2001,34192.757683261
CPV,2002,33962.770997216605
CPV,2003,33809.4212835346
CPV,2004,33263.7629423295
CPV,2005,32965.6220180323
CPV,2006,32688.55
CPV,2007,32118.7101476332
CPV,2008,31941.7067223756
CPV,2009,32256.7038633289
CPV,2010,32319.6579977076
CPV,2011,32210.2024864653
CPV,2012,32256.249501222803
CPV,2013,32256.348971704003
CPV,2014,32196.80277608849
CPV,2015,32040.0531118568
CPV,2016,31585.5097435216
CPV,2017,31145.2593219406
CPV,2018,27645.453150238
CPV,2019,25199.168903366404
CAF,1991,891640.7760365977
CAF,1992,919501.7388404967
CAF,1993,948004.2212230236
CAF,1994,976328.8286081518
CAF,1995,1003242.8425094776
CAF,1996,1031764.774187869
CAF,1997,1055570.9475
CAF,1998,1078573.2484764482
CAF,1999,1102384.8154370598
CAF,2000,1130799.2819475485
CAF,2001,1149561.9130875156
CAF,2002,1168876.815048277
CAF,2003,1195892.279786219
CAF,2004,1213487.9294804551
CAF,2005,1235065.5135163502
CAF,2006,1249910.8369455563
CAF,2007,1265122.8559581845
CAF,2008,1280468.5219765955
CAF,2009,1287424.5438723927
CAF,2010,1293865.5777860745
CAF,2011,1289512.6743387366
CAF,2012,1279156.290459432
CAF,2013,1299964.5970337817
CAF,2014,1295104.893634437
CAF,2015,1289225.7035453708
CAF,2016,1294197.0143618616
CAF,2017,1303702.4599287226
CAF,2018,1317740.5161708165
CAF,2019,1334786.6712627253
TCD,1991,1933312.294547928
TCD,1992,1981951.6564525585
TCD,1993,2055568.739804195
TCD,1994,2106908.682380216
TCD,1995,2172666.2456110213
TCD,1996,2236561.596237869
TCD,1997,2300541.978327904
TCD,1998,2368110.8157988205
TCD,1999,2452298.6895877933
TCD,2000,2543333.7112231534
TCD,2001,2615215.268369561
TCD,2002,2698272.006937708
TCD,2003,2774702.665646888
TCD,2004,2837658.20957696
TCD,2005,2911224.002289585
TCD,2006,3007914.3748507374
TCD,2007,3101266.824775944
TCD,2008,3198345.451884702
TCD,2009,3296394.3476840984
TCD,2010,3378307.5299968943
TCD,2011,3493807.184122515
TCD,2012,3591580.965416493
TCD,2013,3703056.730778946
TCD,2014,3812409.817604916
TCD,2015,3936130.884802755
TCD,2016,4089129.467589935
TCD,2017,4233601.021858056
TCD,2018,4364411.501486417
TCD,2019,4493327.892933914
OWID_CIS,1991,3762.04922618276
OWID_CIS,1992,3733.8300656877504
OWID_CIS,1993,3676.81171887436
OWID_CIS,1994,3614.7976545771
OWID_CIS,1995,3570.27832050552
OWID_CIS,1996,3525.38686114043
OWID_CIS,1997,3468.6725049484403
OWID_CIS,1998,3408.1125639617103
OWID_CIS,1999,3344.6489174697
OWID_CIS,2000,3242.7148608183006
OWID_CIS,2001,3238.6069155146
OWID_CIS,2002,3231.82857137308
OWID_CIS,2003,3216.78811444893
OWID_CIS,2004,3143.2715130259794
OWID_CIS,2005,3069.53487529263
OWID_CIS,2006,2956.76142704095
OWID_CIS,2007,2858.36103708144
OWID_CIS,2008,2848.0349103105
OWID_CIS,2009,2867.0071391361603
OWID_CIS,2010,2809.9608153417403
OWID_CIS,2011,2720.35929175176
OWID_CIS,2012,2654.63517652914
OWID_CIS,2013,2579.4290618412
OWID_CIS,2014,2506.4765533107297
OWID_CIS,2015,2446.94323141346
OWID_CIS,2016,2392.80500495478
OWID_CIS,2017,2341.26037557678
OWID_CIS,2018,2296.83604083264
OWID_CIS,2019,2250.13450209338
CHL,1991,989217.08177279
CHL,1992,960679.0209234372
CHL,1993,904175.1154789656
CHL,1994,906777.601625612
CHL,1995,901284.1161948036
CHL,1996,905024.6681905448
CHL,1997,866867.5336092511
CHL,1998,886253.530222542
CHL,1999,900438.3685441364
CHL,2000,907352.3912088632
CHL,2001,859022.8080021073
CHL,2002,862048.9800000001
CHL,2003,893702.1289710882
CHL,2004,906091.3425407888
CHL,2005,918664.0575289052
CHL,2006,925065.744856029
CHL,2007,912284.6524258766
CHL,2008,906072.5176736838
CHL,2009,877169.2965222249
CHL,2010,852272.9439887078
CHL,2011,853216.489126685
CHL,2012,840706.5786184738
CHL,2013,811126.9624126406
CHL,2014,819120.9487994581
CHL,2015,831166.0311015912
CHL,2016,853276.0831763223
CHL,2017,851812.9825
CHL,2018,865932.098676341
CHL,2019,854407.5342233106
CHN,1991,388067921.50722814
CHN,1992,386578821.915
CHN,1993,379362134.0472065
CHN,1994,371161166.8151107
CHN,1995,361445197.0204204
CHN,1996,356046330.19
CHN,1997,355958653.9401628
CHN,1998,358177229.2438414
CHN,1999,363683012.61251247
CHN,2000,367446128.18947846
CHN,2001,369528244.9596333
CHN,2002,372622452.0733887
CHN,2003,369407553.8859292
CHN,2004,355849593.136739
CHN,2005,342146405.9077305
CHN,2006,327209377.5561135
CHN,2007,314716302.95363736
CHN,2008,306355804.5675253
CHN,2009,295238716.18195665
CHN,2010,284561825.3278333
CHN,2011,270863726.26858515
CHN,2012,262437980.92969856
CHN,2013,245988428.80907
CHN,2014,231621740.98
CHN,2015,224814264.38540825
CHN,2016,217998011.27417272
CHN,2017,212382011.86775747
CHN,2018,204906577.22254303
